,Unnamed: 0,Frame,prox,dist,prox_filtered,dist_filtered
706,706,706,29,30,30.0,29.0
707,707,707,31,30,30.0,29.0
708,708,708,28,30,30.0,29.0
709,709,709,28,30,30.0,29.0
710,710,710,28,26,30.0,29.0
711,711,711,28,25,30.0,29.0
712,712,712,31,25,30.0,29.0
713,713,713,32,27,30.0,29.0
714,714,714,33,25,30.0,29.0
715,715,715,32,27,30.0,29.0
716,716,716,36,27,30.0,29.0
717,717,717,33,27,30.0,29.0
718,718,718,33,29,30.0,29.0
719,719,719,31,29,30.0,29.0
720,720,720,31,27,30.0,29.0
721,721,721,30,29,30.0,29.0
722,722,722,30,29,30.0,29.0
723,723,723,31,27,30.0,29.0
724,724,724,30,27,30.0,28.0
725,725,725,33,27,30.0,28.0
726,726,726,33,27,30.0,28.0
727,727,727,36,27,30.0,28.0
728,728,728,37,29,30.0,28.0
729,729,729,34,27,30.0,28.0
730,730,730,33,27,30.0,28.0
731,731,731,32,27,30.0,28.0
732,732,732,33,28,31.0,28.0
733,733,733,33,27,31.0,28.0
734,734,734,32,27,31.0,28.0
735,735,735,30,27,31.0,28.0
736,736,736,32,29,31.0,28.0
737,737,737,30,27,31.0,28.0
738,738,738,31,27,31.0,28.0
739,739,739,33,27,31.0,28.0
740,740,740,30,27,31.0,28.0
741,741,741,31,27,31.0,28.0
742,742,742,30,27,31.0,28.0
743,743,743,29,29,31.0,28.0
744,744,744,30,27,31.0,28.0
745,745,745,30,29,31.0,28.0
746,746,746,31,27,31.0,28.0
747,747,747,30,27,31.0,28.0
748,748,748,30,29,31.0,28.0
749,749,749,30,28,31.0,28.0
750,750,750,30,29,31.0,28.0
751,751,751,32,28,31.0,28.0
752,752,752,31,29,31.0,28.0
753,753,753,31,27,31.0,28.0
754,754,754,31,27,31.0,28.0
755,755,755,31,27,31.0,28.0
756,756,756,30,29,31.0,28.0
757,757,757,30,29,31.0,28.0
758,758,758,31,27,31.0,28.0
759,759,759,33,27,31.0,28.0
760,760,760,31,28,31.0,28.0
761,761,761,33,27,32.0,28.0
762,762,762,32,27,32.0,28.0
763,763,763,30,27,32.0,28.0
764,764,764,31,27,32.0,28.0
765,765,765,32,27,32.0,28.0
766,766,766,31,27,32.0,28.0
767,767,767,33,27,31.0,28.0
768,768,768,32,26,31.0,28.0
769,769,769,30,27,31.0,28.0
