,Frame,prox,dist,prox_filtered,dist_filtered
502,502,26,31,29.0,30.0
503,503,28,30,29.0,30.0
504,504,31,30,29.0,30.0
505,505,28,30,29.0,30.0
506,506,31,31,29.0,30.0
507,507,31,31,29.0,30.0
508,508,31,31,29.0,30.0
509,509,29,31,29.0,30.0
510,510,31,30,29.0,30.0
511,511,27,31,29.0,30.0
512,512,31,31,28.0,30.0
513,513,28,28,28.0,30.0
514,514,30,30,28.0,30.0
515,515,31,30,28.0,30.0
516,516,31,30,28.0,30.0
517,517,25,30,28.0,30.0
518,518,31,30,28.0,30.0
519,519,32,31,28.0,30.0
520,520,31,31,28.0,30.0
521,521,29,31,28.0,30.0
522,522,27,31,28.0,30.0
523,523,29,31,28.0,30.0
524,524,29,31,28.0,30.0
525,525,26,29,28.0,30.0
526,526,26,30,28.0,30.0
527,527,30,31,28.0,30.0
528,528,29,31,28.0,30.0
529,529,27,30,28.0,30.0
530,530,29,30,28.0,30.0
531,531,32,28,28.0,30.0
532,532,33,30,29.0,30.0
533,533,32,30,29.0,30.0
534,534,32,30,29.0,30.0
535,535,29,30,29.0,30.0
536,536,33,30,29.0,30.0
537,537,30,29,29.0,30.0
538,538,31,29,29.0,30.0
539,539,33,30,29.0,30.0
540,540,32,30,29.0,30.0
541,541,31,29,29.0,30.0
542,542,32,30,29.0,30.0
543,543,28,30,29.0,30.0
544,544,27,30,29.0,30.0
545,545,28,31,29.0,30.0
546,546,27,31,29.0,30.0
547,547,28,31,29.0,30.0
548,548,28,31,29.0,30.0
549,549,27,31,29.0,30.0
550,550,29,31,29.0,30.0
551,551,27,30,29.0,30.0
552,552,26,30,29.0,30.0
553,553,31,31,29.0,30.0
554,554,30,30,30.0,30.0
555,555,28,30,30.0,30.0
556,556,27,31,30.0,30.0
557,557,28,31,30.0,30.0
558,558,26,31,30.0,30.0
559,559,28,30,30.0,30.0
560,560,25,30,30.0,30.0
561,561,29,30,30.0,30.0
562,562,25,30,30.0,30.0
563,563,27,30,30.0,30.0
564,564,28,30,30.0,30.0
565,565,28,31,30.0,30.0
566,566,28,30,30.0,30.0
567,567,27,29,30.0,30.0
568,568,25,31,30.0,30.0
569,569,24,30,30.0,30.0
570,570,29,30,30.0,30.0
571,571,27,29,30.0,30.0
572,572,26,30,30.0,30.0
573,573,27,31,30.0,30.0
574,574,31,31,30.0,30.0
575,575,27,31,30.0,30.0
576,576,26,31,30.0,30.0
577,577,28,31,30.0,30.0
578,578,28,31,30.0,30.0
579,579,31,31,30.0,30.0
580,580,26,30,30.0,30.0
581,581,25,30,30.0,30.0
582,582,31,30,30.0,30.0
583,583,27,30,30.0,30.0
584,584,30,30,30.0,30.0
585,585,31,30,30.0,30.0
586,586,31,30,30.0,30.0
587,587,32,31,30.0,30.0
588,588,33,31,30.0,30.0
589,589,32,30,30.0,30.0
590,590,34,31,30.0,30.0
591,591,33,31,29.0,30.0
592,592,33,30,29.0,30.0
593,593,33,30,29.0,30.0
594,594,33,30,29.0,30.0
595,595,33,31,29.0,30.0
596,596,34,31,29.0,30.0
597,597,33,31,29.0,30.0
598,598,33,31,29.0,30.0
599,599,32,30,29.0,30.0
600,600,33,30,29.0,30.0
601,601,33,31,29.0,30.0
602,602,33,30,29.0,30.0
603,603,33,30,29.0,30.0
604,604,32,30,29.0,30.0
605,605,33,30,29.0,30.0
606,606,33,30,29.0,30.0
607,607,34,30,29.0,30.0
608,608,33,30,29.0,30.0
609,609,31,30,29.0,30.0
610,610,32,31,29.0,30.0
611,611,28,31,29.0,30.0
612,612,32,31,29.0,30.0
613,613,33,31,29.0,30.0
614,614,33,30,29.0,30.0
615,615,33,30,29.0,30.0
616,616,32,31,29.0,30.0
617,617,33,30,29.0,30.0
618,618,33,30,29.0,30.0
619,619,33,30,29.0,30.0
620,620,32,31,29.0,30.0
621,621,32,30,30.0,30.0
622,622,32,29,30.0,30.0
623,623,31,31,30.0,30.0
624,624,32,30,30.0,30.0
625,625,31,30,30.0,30.0
626,626,30,31,30.0,30.0
627,627,23,31,30.0,30.0
628,628,31,30,30.0,30.0
629,629,27,30,30.0,30.0
630,630,26,31,30.0,30.0
631,631,26,31,30.0,30.0
632,632,25,30,30.0,30.0
633,633,26,31,30.0,30.0
634,634,27,30,30.0,30.0
635,635,27,30,30.0,30.0
636,636,24,30,30.0,30.0
637,637,25,30,30.0,30.0
638,638,27,31,30.0,30.0
639,639,28,30,30.0,30.0
640,640,27,30,30.0,30.0
641,641,26,30,30.0,30.0
642,642,26,31,30.0,30.0
643,643,26,30,30.0,30.0
644,644,25,31,30.0,30.0
645,645,31,31,30.0,30.0
646,646,31,31,29.0,30.0
647,647,25,30,29.0,30.0
648,648,26,30,29.0,30.0
649,649,31,31,29.0,30.0
650,650,29,30,29.0,30.0
651,651,25,30,29.0,30.0
652,652,27,30,29.0,30.0
653,653,23,30,29.0,30.0
654,654,26,31,29.0,30.0
655,655,27,31,29.0,30.0
656,656,26,31,29.0,30.0
657,657,27,31,29.0,30.0
658,658,28,31,29.0,30.0
659,659,31,30,29.0,30.0
660,660,27,31,29.0,30.0
661,661,29,31,29.0,30.0
662,662,26,31,29.0,30.0
663,663,25,30,29.0,30.0
664,664,30,31,29.0,30.0
665,665,27,31,28.0,30.0
666,666,32,30,28.0,30.0
667,667,32,31,28.0,30.0
668,668,30,31,28.0,30.0
669,669,30,31,28.0,30.0
670,670,27,30,28.0,30.0
671,671,30,30,28.0,30.0
672,672,27,29,28.0,30.0
673,673,31,30,28.0,30.0
674,674,31,30,28.0,30.0
675,675,32,30,28.0,30.0
676,676,31,30,28.0,30.0
677,677,31,30,28.0,29.0
678,678,31,30,28.0,29.0
679,679,31,31,28.0,29.0
680,680,31,31,28.0,29.0
681,681,31,30,28.0,29.0
682,682,28,28,28.0,29.0
683,683,28,31,28.0,29.0
684,684,30,30,28.0,29.0
685,685,31,29,28.0,29.0
686,686,27,31,28.0,29.0
687,687,27,29,28.0,29.0
688,688,30,28,28.0,29.0
689,689,26,31,28.0,29.0
690,690,29,31,28.0,29.0
691,691,31,31,28.0,29.0
692,692,30,29,28.0,29.0
693,693,31,31,29.0,29.0
694,694,31,30,29.0,29.0
695,695,31,30,29.0,29.0
696,696,27,30,29.0,29.0
697,697,27,26,28.0,29.0
698,698,30,30,29.0,29.0
699,699,27,30,29.0,29.0
700,700,27,30,29.0,29.0
701,701,30,30,29.0,29.0
702,702,27,31,29.0,29.0
703,703,30,30,29.0,29.0
704,704,32,28,29.0,29.0
705,705,26,30,29.0,29.0
706,706,33,26,29.0,28.0
707,707,26,28,29.0,28.0
708,708,26,29,29.0,28.0
709,709,24,27,29.0,28.0
710,710,27,26,29.0,28.0
711,711,27,27,29.0,28.0
712,712,28,30,29.0,28.0
713,713,24,27,29.0,28.0
714,714,23,27,29.0,28.0
715,715,24,27,29.0,28.0
716,716,31,27,29.0,28.0
717,717,31,27,29.0,28.0
718,718,29,27,29.0,28.0
719,719,28,26,29.0,28.0
720,720,27,26,29.0,28.0
721,721,28,27,29.0,28.0
722,722,29,26,29.0,28.0
723,723,28,26,29.0,28.0
724,724,28,26,29.0,28.0
725,725,28,26,29.0,28.0
726,726,30,24,29.0,28.0
727,727,30,25,29.0,28.0
728,728,30,27,29.0,28.0
729,729,30,26,29.0,28.0
730,730,28,27,29.0,28.0
731,731,27,26,28.0,28.0
732,732,29,27,28.0,27.0
733,733,29,23,28.0,27.0
734,734,27,27,28.0,27.0
735,735,24,27,28.0,27.0
736,736,28,27,28.0,27.0
737,737,32,30,28.0,27.0
738,738,30,29,28.0,27.0
739,739,28,27,28.0,27.0
740,740,32,26,28.0,27.0
741,741,29,29,28.0,27.0
742,742,30,29,28.0,27.0
743,743,28,26,28.0,27.0
744,744,27,30,28.0,27.0
745,745,27,28,28.0,27.0
