,Unnamed: 0,Frame,prox,dist,prox_filtered,dist_filtered
592,592,592,27,30,31.0,30.0
593,593,593,27,30,31.0,30.0
594,594,594,27,30,31.0,30.0
595,595,595,27,29,31.0,30.0
596,596,596,26,29,31.0,30.0
597,597,597,27,29,31.0,30.0
598,598,598,27,29,31.0,30.0
599,599,599,28,30,31.0,30.0
600,600,600,27,30,31.0,30.0
601,601,601,27,29,31.0,30.0
602,602,602,27,30,31.0,30.0
603,603,603,27,30,31.0,30.0
604,604,604,28,30,31.0,30.0
605,605,605,27,30,31.0,30.0
606,606,606,27,30,31.0,30.0
607,607,607,26,30,31.0,30.0
608,608,608,27,30,31.0,30.0
609,609,609,29,30,31.0,30.0
610,610,610,28,29,31.0,30.0
611,611,611,32,29,31.0,30.0
612,612,612,28,29,31.0,30.0
613,613,613,27,29,31.0,30.0
614,614,614,27,30,31.0,30.0
615,615,615,27,30,31.0,30.0
616,616,616,28,29,31.0,30.0
617,617,617,27,30,31.0,30.0
618,618,618,27,30,31.0,30.0
619,619,619,27,30,31.0,30.0
620,620,620,28,29,31.0,30.0
621,621,621,28,30,30.0,30.0
622,622,622,28,31,30.0,30.0
623,623,623,29,29,30.0,30.0
624,624,624,28,30,30.0,30.0
625,625,625,29,30,30.0,30.0
626,626,626,30,29,30.0,30.0
627,627,627,37,29,30.0,30.0
628,628,628,29,30,30.0,30.0
629,629,629,33,30,30.0,30.0
630,630,630,34,29,30.0,30.0
631,631,631,34,29,30.0,30.0
632,632,632,35,30,30.0,30.0
633,633,633,34,29,30.0,30.0
634,634,634,33,30,30.0,30.0
635,635,635,33,30,30.0,30.0
636,636,636,36,30,30.0,30.0
637,637,637,35,30,30.0,30.0
638,638,638,33,29,30.0,30.0
639,639,639,32,30,30.0,30.0
640,640,640,33,30,30.0,30.0
641,641,641,34,30,30.0,30.0
642,642,642,34,29,30.0,30.0
643,643,643,34,30,30.0,30.0
644,644,644,35,29,30.0,30.0
645,645,645,29,29,30.0,30.0
646,646,646,29,29,31.0,30.0
647,647,647,35,30,31.0,30.0
648,648,648,34,30,31.0,30.0
649,649,649,29,29,31.0,30.0
650,650,650,31,30,31.0,30.0
651,651,651,35,30,31.0,30.0
652,652,652,33,30,31.0,30.0
653,653,653,37,30,31.0,30.0
654,654,654,34,29,31.0,30.0
655,655,655,33,29,31.0,30.0
656,656,656,34,29,31.0,30.0
657,657,657,33,29,31.0,30.0
658,658,658,32,29,31.0,30.0
659,659,659,29,30,31.0,30.0
660,660,660,33,29,31.0,30.0
661,661,661,31,29,31.0,30.0
662,662,662,34,29,31.0,30.0
663,663,663,35,30,31.0,30.0
664,664,664,30,29,31.0,30.0
665,665,665,33,29,32.0,30.0
666,666,666,28,30,32.0,30.0
667,667,667,28,29,32.0,30.0
668,668,668,30,29,32.0,30.0
669,669,669,30,29,32.0,30.0
670,670,670,33,30,32.0,30.0
671,671,671,30,30,32.0,30.0
672,672,672,33,31,32.0,30.0
673,673,673,29,30,32.0,30.0
674,674,674,29,30,32.0,30.0
675,675,675,28,30,32.0,30.0
676,676,676,29,30,32.0,30.0
677,677,677,29,30,32.0,31.0
678,678,678,29,30,32.0,31.0
679,679,679,29,29,32.0,31.0
680,680,680,29,29,32.0,31.0
681,681,681,29,30,32.0,31.0
682,682,682,32,32,32.0,31.0
683,683,683,32,29,32.0,31.0
684,684,684,30,30,32.0,31.0
685,685,685,29,31,32.0,31.0
686,686,686,33,29,32.0,31.0
687,687,687,33,31,32.0,31.0
688,688,688,30,32,32.0,31.0
689,689,689,34,29,32.0,31.0
690,690,690,31,29,32.0,31.0
691,691,691,29,29,32.0,31.0
692,692,692,30,31,32.0,31.0
693,693,693,29,29,31.0,31.0
694,694,694,29,30,31.0,31.0
